Unnamed: 0,commit_id,tcmt,bugcount,fixcount,author_date,la,ld,ent,churn,nf,nd,ns,nuc,ndev,age,aexp,arexp,asexp
4619,665d8a045455214d2cfca72076da6bc75d3058c7,0,0,0,2011-06-20 10:06:43,304,129,0.0,433,3,2,1,0,0,22003.0,314,112.0,2699
4626,f562b90518137997f6e06765ebc550394a0bf114,0,1,1,2011-06-20 12:37:37,724,442,0.0,1166,1,1,1,1,12,9054.0,161,45.0,370
4627,46ffabde50c42fda6b9959f8c99d1744ee6386fa,0,0,0,2011-06-20 12:47:51,41,22,1.2406705316766886,63,3,1,1,0,0,31671.0,161,45.0,370
4628,18eb310d5bcbc4193bef0a5d45c01ed10f46579e,0,0,0,2011-06-20 12:57:09,14,11,0.0,25,1,1,1,0,0,32229.0,161,45.0,370
4629,26877d990b5f0c242448690ca957e98d64ae40e3,0,0,0,2011-06-20 14:53:04,39,23,1.94770277922009,62,5,3,1,0,0,39184.0,58,11.0,955
4630,1d450c6941d75e2074fb3083dcfab5a8db59e8e0,0,0,1,2011-06-20 15:08:17,1464,622,0.0,2086,1,1,1,0,0,40097.0,56,15.0,104
4639,fa2bb6ab6412dd360ff9dfb890ace2f51e0eef86,0,0,0,2011-06-20 17:15:40,20,11,1.584962500721156,31,3,1,1,0,0,47740.0,58,11.0,955
4641,f9ae26acf20dc90f578b191fe906ab680b4fc97b,0,0,0,2011-06-21 11:46:57,2,2,2.2516291673878226,4,5,5,1,0,0,28017.0,180,101.0,403
4648,3debd70c08da8bf974c8d226427a76aba51b754a,0,0,0,2011-06-21 13:26:00,0,3,0.0,3,1,1,1,1,6,81176.0,413,85.0,3647
4637,ae4b4696a53aba6e81491a5d9796ca03adfb2953,0,0,0,2011-06-21 16:22:03,11,3,0.7554180292484951,14,5,1,1,0,0,44523.0,43,42.0,119
4642,f5a128bb0ed13425d7f153e36c053e3d3511ca08,0,0,0,2011-06-21 16:22:04,24,7,0.8314743880097293,31,2,2,1,0,0,44524.0,43,42.0,39
4649,4545b212afcdeaeb4022e43260390674960fc94a,0,0,0,2011-06-21 16:22:04,37,26,0.7062740891876007,63,3,2,1,0,0,44524.0,43,42.0,39
4643,0da3d7d5d34f86b7826045bd557f8733b7da5073,0,0,0,2011-06-21 16:22:04,6,6,0.0,12,1,1,1,1,13,1.0,43,42.0,119
4636,366f757e84c872ca601b5f2907c01579a3b38b31,0,0,0,2011-06-21 16:22:04,2,0,0.0,2,1,1,1,1,18,1.0,43,42.0,119
4635,6ebb60158d83099f7a5c6a643b709424e34077cf,0,0,0,2011-06-22 11:40:02,17,7,0.8238116333123173,24,2,1,1,0,0,27602.0,95,57.0,235
4646,e01ce920e4a99edad31d2e6115a15d3b5afa2f26,0,0,0,2011-06-22 11:41:10,78,25,0.0,103,1,1,1,0,0,27670.0,95,57.0,13
4658,d7c37d9bacc016b1156e15780080cfc8c24f6e6a,0,0,0,2011-06-22 15:06:57,2,0,0.0,2,7,1,1,0,0,40017.0,144,43.0,948
4698,e0d5221957bf0d7857f924f1f2ae63d490de0a0a,0,0,0,2011-06-22 17:11:41,3,0,0.0,3,378,41,2,0,0,47501.0,144,43.0,1007
4654,1fab62b930edd4abed076e57ee997eae09159f22,0,0,0,2011-06-22 17:27:56,0,2,0.863120568566631,2,3,2,3,0,0,48476.0,144,43.0,193
4651,ea933359b738e1e8a4d16ebb14f11cda1ac23be7,0,0,0,2011-06-23 15:08:25,7,1,0.7943095546405663,8,3,1,1,0,0,40105.0,7,7.0,38
