,commit_id,tcmt,bugcount,fixcount,author_date,la,ld,ent,churn,nf,nd,ns,nuc,ndev,age,aexp,arexp,asexp
0,2d3940fdbf160ed1d1819533a1ecaf88efc6c74a,0,1,0,1419603893,61,5,1.0916362019205923,66,3,2,1,163,15,7943.333333333333,934,443.0,9495
1,8630ce05fc7c8331414dce8cde96a014633a7384,0,0,0,1419600969,155,19,0.9949198310919904,174,2,2,1,1,2,9356.0,934,443.0,9493
2,b4fee7e75e2e522aa412d022755d272dbe71b88c,0,1,0,1419329737,214,39,1.320523530877547,253,4,3,1,34,5,67642.75,934,443.0,9497
3,83aa1d54d0e1ba5abd9a36260ba6b40e19aac23c,0,0,0,1419929369,1,1,0.0,2,1,1,1,11,9,41740.0,934,443.0,9499
4,4043be4ed85566a134f0cddbd5081defd53141d2,0,1,0,1419934801,42,0,0.4537163391869448,42,2,2,1,5,6,44827.5,23,14.0,48
5,0b5f0b03d39c10bb7071dd0eedaacc2157cdd6c0,0,1,0,1404337573,642,1,2.5044150208980045,643,9,6,2,7,5,5657.444444444444,9,7.0,26
6,df5fa06ee6ce3212a4c98b6cae13c6c4a6b6dec5,0,0,0,1404380729,54,135,0.44506485705083865,189,2,1,1,2,1,43156.0,9,7.0,25
7,fd3ce1a625ce92aae41a8339a7a77533c883f964,0,0,0,1419741719,505,29,2.860561127600588,534,11,3,1,25,6,48106.818181818184,2,2.0,18
8,205603597f13606c356c18940546f6dc3f87a7e0,0,0,0,1404337573,155,131,0.9706492058514867,286,5,3,1,0,0,2773.0,9,7.0,25
9,248e0fd9530573d234212d7b3627e3d42168fde4,0,0,0,1413390908,1298,112,1.8333337254360977,1410,14,4,2,17,7,63508.5,934,443.0,10136
10,546868aaae30335b9b6fc1a67bb6cf1dc2b84cff,0,0,0,1404380729,289,288,1.9183584317591251,577,5,3,2,5,2,36739.2,9,7.0,37
11,8ec072b45900d60d4685ec0b4d9d7bd242c3bc87,0,0,0,1420096993,4,0,0.0,4,1,1,1,18,3,85990.0,1,1.0,1
12,f0805101fdf844a03ba556281e6ea5bc89a5d637,0,0,0,1404417455,71,23,1.827202629437865,94,4,3,1,4,1,69093.0,9,7.0,25
13,053af2e4eae6c66adc0e87a87e0acc740206b13e,0,0,0,1415811430,56,2,1.9295170702485662,58,5,3,1,2,1,33866.8,934,443.0,637
14,a522e8ff44f1c2e11154376ec600944f9787bd57,0,0,0,1413311366,638,0,0.0,638,1,1,1,0,0,73766.0,934,443.0,9499
15,7704cf90379790d59db8917c4ed38b8052518cb6,0,0,0,1413360513,60,3,0.0,63,1,1,1,1,1,49147.0,934,443.0,9499
16,09758c34899f09285c8333e20f4e855ab28de2e6,0,0,0,1413454165,585,88,1.810689847157374,673,7,3,2,11,4,48845.142857142855,934,443.0,10136
17,cae1462040b42431872d8c645e94f890b6863c9c,0,0,0,1413463838,23,1,0.0,24,1,1,1,2,1,9673.0,934,443.0,637
18,9778c7de341239e67a8f854ce8befad7bfa4b7e1,0,0,0,1420808406,163,33,1.4177330001635342,196,4,3,1,213,18,64516.0,934,321.5,9499
19,6031ecc3d40a403082d3677336d0e5c9d07f7a5d,0,1,0,1419746810,97,85,0.7136036068604936,182,2,2,1,15,4,2016.0,1455,387.60992063492057,6150
20,4da749bc196b9d6f8dbf642d800c6fee8fe650c5,0,1,0,1420698776,65,28,0.5801954953637369,93,2,2,1,16,4,1566.0,1455,315.37142857142857,6152
21,62bd52e059c4c037c34aa64654d6ff8d0e54aed2,0,1,0,1420098810,36,24,0.9910760598382222,60,2,2,1,53,8,1048.5,1455,315.37142857142857,6154
22,bcd68a75c6909820faf2f7a19b8068613f3e93de,0,0,0,1413621654,199,22,1.8969263499626234,221,5,2,1,1,1,50149.2,934,443.0,637
23,f08195f1ca66488e257c6bec040e6ca83db70df7,0,0,0,1419933972,4,1,0.0,5,1,1,1,2,1,82607.0,934,443.0,637
24,0b7c5415982c54a38ca3166e622c2d7815dd5404,0,1,1,1419658394,215,24,3.01922766119833,239,12,6,1,48,6,35635.333333333336,1455,387.60992063492057,6154
25,e6d23d869486f93eacb6aeff5884be6c99fa38a4,0,1,1,1421323232,97,27,1.377849281411251,124,4,3,1,39,4,29842.5,934,321.5,9499
26,6b67f6e015597fc52e3f314925284363456ea620,0,1,0,1420678657,48,35,0.0,83,1,1,1,10,3,69863.0,1455,315.37142857142857,6154
27,1a320e92682a779e06bffcb77b24a0dbc3e24771,0,1,0,1419733070,93,1,1.7749741716331495,94,7,3,1,102,10,58756.71428571428,2,2.0,18
28,240d1b97700affca6b42b2ba58daa17706e9ee4b,0,1,0,1420734164,163,16,1.1660815537719844,179,3,2,1,164,15,7071.0,934,321.5,9499
29,e068ea43b6ae4877aa51d221266e7d7e0873b155,0,1,1,1421235133,3,1,0.9182958340544896,4,2,2,1,169,16,74298.0,934,321.5,9499
30,e6faa598c2ce20a24e6f62fb754202648294e171,0,1,0,1420680796,2,2,0.0,4,1,1,1,11,3,2139.0,1455,315.37142857142857,6154
31,19ca0b6477dc151f87769ced6b9a9c05abc19217,0,0,1,1421842805,36,2,0.9182958340544896,38,2,2,1,27,13,60160.5,1455,315.37142857142857,6154
32,641a7f42607c55d7eca26ab80358d5a8140992e2,0,0,0,1420750677,27,8,0.9990102708804813,35,2,2,1,4,2,16513.0,934,321.5,9499
33,9c3c5dfaa091f0f56f085dc5be6d65a9d411522e,0,0,1,1424354409,4,0,0.0,4,1,1,1,2,2,60551.0,934,321.5,9499
34,be520506ee12990d705c3eea90ca8b71ba5e499d,0,0,0,1419868277,1,1,0.0,2,1,1,1,735,49,42856.0,1,1.0,1
35,7afcaea401c7fb87d399e8e4a94b38424df51eb8,0,0,0,1419771421,42,42,0.0,84,1,1,1,734,49,54465.0,1455,387.60992063492057,6154
36,be0d229bc6a0a55f2899e4b6798b8c54c571a951,0,0,0,1422436646,104,0,0.39124356362925566,104,2,2,1,12,9,6978.0,9,5.5,12
37,df4c9bbce7c92c881b9c21c67566da18e864994f,0,0,0,1420962418,236,0,0.41868431052685634,236,2,2,1,745,49,53024.5,20,11.5,46
38,0f179424735dcb94a278a6901d9410507f35a1c3,0,1,0,1421058149,7,7,0.0,14,1,1,1,53,8,47491.0,934,321.5,9499
39,d0af741c26547f3d306b89fc1e414153937a6f94,0,0,0,1423451306,8,8,0.0,16,1,1,1,737,49,73288.0,1455,315.37142857142857,6154
40,f815a54a3639fe6bc311f07151b58e018a7104df,0,1,1,1421917992,54,2,0.9960383613659183,56,2,2,1,43,4,66576.0,934,321.5,9499
41,045936fa0f7127ee8fd839f69c5446181833a837,0,1,0,1421079936,18,55,0.7642045065086203,73,2,2,1,84,11,47824.0,934,321.5,9499
42,9ba1316044a730868d40f68e0c2f9fb4d7dad9e5,0,0,0,1421661432,19,7,0.0,26,1,1,1,121,9,73687.0,9,5.5,12
43,51fe9af2dcdbf36c6f465025477ee92f181ddde3,0,0,1,1421246891,195,0,0.7881510341214842,195,2,2,1,1,2,35361.0,934,321.5,9499
44,05971a321b09d08e469b5c124a2c0cb6857fc74e,0,0,1,1421829042,19,0,0.7424875695421236,19,2,2,1,38,7,43262.0,1455,315.37142857142857,6154
45,d50191cc4a0514430d1abf11f73662ec596ef711,0,1,0,1423253992,28,31,0.0,59,1,1,1,216,21,15431.0,934,321.5,9499
46,808633c79ab9006088e33d220d5a9930b8e9515b,0,0,0,1422003456,1,1,0.0,2,1,1,1,5,5,79999.0,1,1.0,1
47,6dad29d122334bba0fac8e17598f223b1be5ba28,0,0,0,1423455272,17,0,0.0,17,1,1,1,61,9,82602.0,1455,315.37142857142857,6154
48,cd24033ec5f29be24ec0489f268f5315efd6a5de,0,1,1,1421239929,122,98,0.7967653238634602,220,3,3,1,435,13,54892.333333333336,934,321.5,9499
49,1b866e5c136274d5af998ebf8cde74abb2eb7158,0,0,0,1422417196,3,2,0.0,5,1,1,1,9,4,35605.0,5,3.5,11
50,2beb6e40ee286f4367fd832a1ff591bf0ad77649,0,0,0,1423395390,14,14,3.093069207771891,28,9,8,2,635,26,44520.77777777778,1,1.0,9
51,da41632bf05527d7860d0790e762c383ab9c2270,0,1,0,1423666370,53,9,1.0931947651300933,62,3,2,1,256,24,70113.66666666667,934,321.5,9499
52,5efaeaa9c21acba9f834ab1dc0b55346074d0111,0,1,1,1423571735,50,2,0.584238811642856,52,2,2,1,36,4,30539.0,934,321.5,9499
53,9092d6fa220509560c263614c0d0ce2bea6c5f6f,0,0,0,1424436503,2295,2,3.057461813961235,2297,30,4,1,2,2,46951.73333333333,934,321.5,9499
54,f9b43eb790833c8ca02faba23c9c20e3b1ada7a6,0,1,1,1423580434,94,1,0.740306259831814,95,3,3,1,349,21,27717.666666666668,934,321.5,9499
55,61f3968717af82fb28903881ca05b19d554a4612,0,1,1,1424186340,163,25,1.6376193826573515,188,5,5,1,727,27,17582.6,934,321.5,9499
56,0e7486a536302a09656f2d4ff32dab0af5683a4d,0,0,0,1424485680,229,0,0.5104936402355502,229,2,2,1,748,49,64249.5,20,11.5,46
57,d72e84e0b2ae709f4eb8b6c56402e24ea397d1fa,0,0,0,1424694623,1,1,0.0,2,1,1,1,740,49,36143.0,20,11.5,46
58,6cc247bdbfb296c4dd93be1a21041c3e87ba5c23,0,0,0,1421069737,66,88,2.2327085762545775,154,9,1,1,46,5,53951.444444444445,1080,185.24321789321792,8113
59,0aa6ec6134960da99369347990e15567e9ae3960,0,1,1,1422533226,57,20,0.0,77,2,1,1,122,13,42004.5,1080,185.24321789321792,8114
60,b883dbb12507dfe0e0f80dd28d7fd5e1b41bc38f,0,0,0,1421065616,7,97,0.0,104,1,1,1,13,3,85518.0,1080,185.24321789321792,8116
61,2dc7932f724bfc840015005d612e866109ce22d5,0,1,1,1423232854,149,12,1.6372839008613016,161,5,4,1,241,16,31734.4,1080,185.24321789321792,8117
62,5dd537a60f7799bf3764cda0f47af5b87cbd244a,0,0,0,1425585141,3,3,1.584962500721156,6,3,3,1,610,25,39136.333333333336,23,11.0,22
63,c80d65a924049e2889bb67818f72f7b051377424,0,0,0,1425586242,1,1,0.0,2,1,1,1,1,2,33045.0,23,11.0,22
64,7649f764bc57a84b662d72397fcf628780736cee,0,1,1,1425673949,200,62,1.5393349735702908,262,3,2,1,38,4,43387.0,934,321.5,9499
65,415b95545a9e2ca3a22e2d29fad4a3b65278fb84,0,1,0,1425308186,48,22,1.1431558784658322,70,3,3,1,435,11,52227.333333333336,934,321.5,9499
66,d1ab4539ab92b4c85b29de0243017c8125478607,0,0,1,1425295042,42,1,0.1623261801753929,43,2,2,1,389,11,58072.0,934,321.5,9499
67,fb5e9171a1376fb571848c3d04ed1f8ab6142c82,0,0,0,1425851449,68,72,0.2608629096472068,140,2,1,1,13,8,28633.5,6,3.7833333333333337,65
68,b803a32c287cefa6e6fefa19123031bedaf37ae1,0,1,1,1425649413,110,2,1.292085324501071,112,3,3,1,16,2,45443.0,934,321.5,9499
69,95855de54335b772f9866bceae5cfba127e666e5,0,0,0,1425767800,62,27,1.2203756367520073,89,3,2,1,15,8,78353.0,6,3.7833333333333337,65
70,a6146334f92dfbbf74e067ef6f76cd46d74eb392,0,0,0,1426130166,12,0,0.0,12,1,1,1,6,2,22870.0,1,1.0,1
71,8827857771434e4eef4a9b8bf75a4bc4d7bc64e8,0,1,0,1426275950,14,1,1.2958363892911637,15,3,2,1,13,8,42903.0,4,2.5,4
72,1505cd2e9f69aa01ee4460694c5d823ae5035c62,0,0,1,1427237675,57,0,0.9819407868640977,57,2,2,1,0,0,86075.0,2,2.0,4
